filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,rmse,ae,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
good_0.wav,0.1270250380039215,2756.4095926991645,2898.8880320485196,6447.952035757212,0.06865609975961538,0.08559956401586533,0.1854686737060547,-165.59487915039062,60.99687576293945,-27.146942138671875,-10.745701789855957,13.520960807800293,-3.928575038909912,-4.054484844207764,-12.25472354888916,-0.32554197311401367,16.722288131713867,32.271888732910156,19.03790855407715,-0.7338418364524841,good
good_1.wav,0.12490853667259216,2772.8990463744367,2904.333127939884,6530.0266676682695,0.06394981971153846,0.08906874805688858,0.18371714651584625,-167.3015899658203,60.4967155456543,-27.024694442749023,-10.716943740844727,13.262435913085938,-5.218367576599121,-3.9883534908294678,-13.017599105834961,-1.9818021059036255,16.25895881652832,32.15542221069336,19.238927841186523,-0.001021399861201644,good
good_10.wav,0.12442729622125626,2808.827869022596,2894.612066509938,6575.660494290865,0.06236102764423077,0.0917116180062294,0.188079372048378,-171.99853515625,55.108646392822266,-31.509502410888672,-15.197267532348633,8.84337043762207,-7.901888370513916,-5.728516578674316,-15.903312683105469,-4.788269996643066,16.864896774291992,32.77614212036133,17.394100189208984,-1.302951455116272,good
good_100.wav,0.12660737335681915,2861.603600077704,2898.2227521513464,6696.494891826923,0.06797626201923077,0.08153980225324631,0.17361819744110107,-171.0238800048828,55.52553176879883,-32.74415588378906,-14.883081436157227,9.007734298706055,-8.201457023620605,-5.463784217834473,-14.509653091430664,-3.0877928733825684,16.744699478149414,30.118383407592773,16.273061752319336,-1.1400065422058105,good
good_101.wav,0.12774540483951569,2844.4101883761605,2892.886481495272,6649.784405048077,0.06882887620192307,0.08206389844417572,0.1739957630634308,-170.5684814453125,56.0096435546875,-33.2839241027832,-15.86207389831543,9.691022872924805,-7.329957962036133,-6.256052494049072,-14.798056602478027,-2.0780811309814453,16.921005249023438,31.149181365966797,16.611480712890625,-1.781660556793213,good
good_102.wav,0.13076840341091156,2825.313823024399,2878.424890090432,6551.642690805288,0.0703876201923077,0.08275636285543442,0.18025803565979004,-170.3643035888672,56.28227996826172,-33.83454132080078,-16.47974967956543,10.456089973449707,-6.702641487121582,-7.240164756774902,-15.522557258605957,-1.8374682664871216,17.53111457824707,30.987943649291992,15.456619262695312,-1.9161081314086914,good
good_103.wav,0.13321524858474731,2811.7124851281687,2870.0590318561954,6516.692645733173,0.07290414663461539,0.08357611298561096,0.1845160871744156,-169.90402221679688,56.78195571899414,-34.18587875366211,-17.53361701965332,10.929463386535645,-6.051671504974365,-8.047382354736328,-15.842876434326172,-1.747811198234558,17.77686309814453,31.114486694335938,15.79477310180664,-2.451432943344116,good
good_104.wav,0.12464616447687149,2820.5234702435505,2892.835133930245,6584.522235576923,0.06400991586538461,0.08846975117921829,0.18420636653900146,-170.66209411621094,55.4190673828125,-32.574886322021484,-15.698433876037598,8.975439071655273,-6.697118282318115,-5.516039848327637,-15.25950813293457,-4.21627140045166,15.395233154296875,32.5609016418457,17.996044158935547,-1.8350749015808105,good
good_11.wav,0.12344662845134735,2828.120336746684,2905.2444097031203,6660.2197265625,0.06401742788461538,0.08869423717260361,0.17882977426052094,-170.8018035888672,55.759368896484375,-31.661752700805664,-15.537849426269531,8.155525207519531,-7.348456382751465,-5.507394790649414,-14.393675804138184,-4.529115200042725,14.749370574951172,31.748376846313477,18.382230758666992,-1.397050380706787,good
good_12.wav,0.12387267500162125,2821.103838770947,2896.091919220719,6600.340857872596,0.06231219951923077,0.09112885594367981,0.1838567852973938,-172.26980590820312,54.653785705566406,-31.781675338745117,-14.494269371032715,8.633556365966797,-8.509525299072266,-5.31212043762207,-15.449389457702637,-4.302441596984863,16.751047134399414,31.69196891784668,17.531633377075195,-0.2775513231754303,good
