filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,rmse,ae,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
good_atmo_high_1.wav,0.3210386633872986,1714.7247187632042,2386.5301366119775,3381.458270733173,0.06446063701923077,0.13945168256759644,0.3692750036716461,-107.23017120361328,122.94544219970703,8.729277610778809,9.898335456848145,8.409588813781738,-11.542579650878906,-5.854525566101074,-16.3927059173584,-5.934657573699951,11.340834617614746,20.839080810546875,6.0496649742126465,-7.679141044616699,good
good_atmo_high_10.wav,0.29740580916404724,1532.9658788178867,2217.129885735775,2818.9447490985576,0.05684720552884615,0.1969706118106842,0.510840654373169,-99.32665252685547,132.2040252685547,10.952177047729492,7.592350006103516,4.509305477142334,-15.186823844909668,-7.4740777015686035,-18.01604652404785,-7.410120010375977,9.372540473937988,18.900808334350586,4.491031169891357,-9.223467826843262,good
good_atmo_high_11.wav,0.2808859050273895,1445.734063046687,2099.8518406697926,2546.715369591346,0.05845477764423077,0.2326819747686386,0.6096933484077454,-86.94391632080078,136.64459228515625,10.548552513122559,6.728564262390137,-0.4563349187374115,-16.138734817504883,-9.892897605895996,-20.07550048828125,-6.379737377166748,9.34196949005127,16.309892654418945,5.963155269622803,-7.1175312995910645,good
good_atmo_high_12.wav,0.28598129749298096,1609.850524117966,2263.95595901187,3042.1446814903848,0.061110276442307696,0.18944598734378815,0.48812800645828247,-100.65970611572266,127.31221771240234,7.284421920776367,5.630146503448486,4.9129862785339355,-11.54677677154541,-7.658190727233887,-18.959415435791016,-4.249323844909668,12.70358657836914,20.686906814575195,7.114047050476074,-6.786063194274902,good
good_atmo_high_13.wav,0.3101332485675812,1714.9928313536675,2356.058337628758,3354.127666766827,0.06675180288461538,0.14507150650024414,0.38579821586608887,-108.32243347167969,122.6723403930664,6.8270583152771,8.008849143981934,8.186057090759277,-9.757303237915039,-5.594482421875,-19.88486671447754,-7.419671535491943,11.361730575561523,20.961288452148438,7.311736106872559,-5.6790337562561035,good
good_atmo_high_14.wav,0.3331066370010376,1747.8710852267373,2408.893135921102,3487.4678861177886,0.06589543269230769,0.13418059051036835,0.36748409271240234,-110.90446472167969,120.85394287109375,7.908309459686279,11.81999397277832,10.008321762084961,-11.946534156799316,-4.751680374145508,-18.10103988647461,-7.244213581085205,12.583596229553223,21.936513900756836,6.441244602203369,-7.305132865905762,good
good_atmo_high_15.wav,0.33995503187179565,1650.1406418894699,2274.5563452876077,3195.0304236778848,0.061835186298076925,0.1709352433681488,0.4695955216884613,-95.4454116821289,126.4276123046875,4.350292205810547,11.748259544372559,5.937338352203369,-15.252789497375488,-6.924929141998291,-17.70866584777832,-4.747331142425537,11.702837944030762,17.72043228149414,6.255002021789551,-7.461254119873047,good
good_atmo_high_16.wav,0.3424992561340332,1617.8727325943653,2326.8975325746096,3146.083796574519,0.059547776442307694,0.15754790604114532,0.4334663450717926,-105.1262435913086,126.78096771240234,11.295501708984375,12.042829513549805,7.799365520477295,-13.881965637207031,-5.604170322418213,-15.669626235961914,-5.493277549743652,9.797128677368164,20.48487091064453,6.187931060791016,-7.8162970542907715,good
good_atmo_high_17.wav,0.31619784235954285,1683.2150764908888,2361.040656282521,3255.5718524639424,0.06131310096153846,0.15250924229621887,0.4154520332813263,-106.0436782836914,124.9672622680664,8.875075340270996,10.1001558303833,7.862753391265869,-16.298892974853516,-9.061422348022461,-15.669464111328125,-3.460280179977417,10.144796371459961,19.018163681030273,4.846935272216797,-8.041898727416992,good
good_atmo_high_18.wav,0.30607321858406067,1688.4414220995957,2384.529069513575,3325.057842548077,0.059258563701923075,0.14972032606601715,0.399024099111557,-110.15130615234375,123.149658203125,10.87409782409668,11.525571823120117,8.793366432189941,-14.959002494812012,-8.417162895202637,-15.262533187866211,-3.126342296600342,10.574975967407227,19.695154190063477,4.76956033706665,-7.875161647796631,good
