filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,rmse,ae,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
good_stresstest_0.wav,0.14005550742149353,3127.84257897911,2952.3973031420533,7145.627817007212,0.08336087740384615,0.0991559699177742,0.2410379946231842,-139.88699340820312,45.18960952758789,-27.090274810791016,0.434602826833725,13.686477661132812,2.0893776416778564,-13.944698333740234,-16.601551055908203,4.219209671020508,20.212984085083008,27.941370010375977,12.421235084533691,-2.6007320880889893,good
good_stresstest_1.wav,0.1430928111076355,3119.7717102980523,2939.0041606986183,7082.850247896635,0.08723707932692308,0.09695553779602051,0.23751519620418549,-138.7468719482422,46.39398956298828,-27.29975128173828,0.7819370031356812,13.955455780029297,3.2290337085723877,-12.225278854370117,-16.062068939208984,3.9227135181427,20.583293914794922,28.17913818359375,12.496520042419434,-3.955031156539917,good
good_stresstest_10.wav,0.38262906670570374,1706.2158916387452,2255.127015035823,3634.3077674278848,0.04217998798076923,0.5142991542816162,0.7900719046592712,-33.25440979003906,113.0611343383789,-2.4141111373901367,21.302249908447266,18.236478805541992,13.326202392578125,-3.0133957862854004,-2.824195384979248,5.306192874908447,15.616421699523926,17.030067443847656,12.343402862548828,2.416079521179199,good
good_stresstest_11.wav,0.19349995255470276,2472.6675199006486,2654.837872943596,5288.5546875,0.07447791466346154,0.20869748294353485,0.4730801284313202,-99.55425262451172,69.8396987915039,-24.686830520629883,4.966648101806641,13.074637413024902,-3.7188503742218018,-20.279943466186523,-21.834762573242188,-6.884610176086426,6.638386249542236,14.004777908325195,7.4827656745910645,-3.5763635635375977,good
good_stresstest_12.wav,0.20114925503730774,2104.2400296872106,2518.3488522582497,4465.240948016827,0.05864633413461538,0.36067846417427063,0.6913924217224121,-92.09349822998047,75.043212890625,-25.341665267944336,1.0560237169265747,12.870101928710938,-2.2357616424560547,-23.484220504760742,-22.789133071899414,-3.711451768875122,3.6744959354400635,9.205182075500488,6.079993724822998,-4.037632465362549,good
good_stresstest_13.wav,0.2218942493200302,2817.2412178548752,2793.4219641001523,6134.975210336538,0.10523963341346154,0.11142978817224503,0.31712204217910767,-98.58527374267578,64.45951080322266,-26.051359176635742,-1.439847707748413,12.922645568847656,1.0029786825180054,-22.399850845336914,-19.07871437072754,-5.62125825881958,5.277402877807617,12.952630996704102,6.55049467086792,-6.237174034118652,good
good_stresstest_14.wav,0.20890593528747559,2913.904697325632,2768.416877877564,6231.7918043870195,0.1150390625,0.09859144687652588,0.2874630391597748,-99.48033142089844,64.01095581054688,-30.809274673461914,-2.2396132946014404,12.972461700439453,-0.12714265286922455,-20.01754379272461,-18.203550338745117,-1.4682410955429077,5.482238292694092,11.728960037231445,3.8869192600250244,-9.296469688415527,good
good_stresstest_15.wav,0.21546314656734467,2769.6025448405785,2809.6776684368515,6094.393404447115,0.09680739182692308,0.11186707019805908,0.2992642819881439,-108.4178466796875,65.60648345947266,-24.20416259765625,0.7645435929298401,13.612872123718262,-0.8303970098495483,-21.018596649169922,-21.43602752685547,-6.013864994049072,5.037108421325684,12.739330291748047,3.143918037414551,-8.685792922973633,good
good_stresstest_16.wav,0.49607834219932556,1510.9097096941448,2240.2437966032307,3250.43701171875,0.029544771634615385,0.6420987844467163,0.8749517798423767,-25.787612915039062,120.0776596069336,8.378927230834961,22.785934448242188,19.369260787963867,12.699795722961426,-0.21662656962871552,-0.6560025811195374,5.784902095794678,10.14622974395752,11.763972282409668,8.612727165222168,0.37300539016723633,good
good_stresstest_17.wav,0.5716241598129272,1156.2566911837812,2072.973540415966,2258.501727764423,0.01639873798076923,0.7344434261322021,0.9945655465126038,-17.18210792541504,134.99380493164062,18.001304626464844,23.208600997924805,17.52640724182129,13.801271438598633,3.514362096786499,2.449880838394165,9.243216514587402,10.895116806030273,9.429933547973633,8.579411506652832,2.226672649383545,good
good_stresstest_18.wav,0.5759129524230957,1197.1568017138509,2086.3189698307137,2431.181452824519,0.018701171875,0.757314145565033,0.9791358113288879,-8.911574363708496,131.6276397705078,15.24057388305664,26.219575881958008,18.557151794433594,14.015725135803223,4.325439453125,2.6356308460235596,8.606736183166504,11.717302322387695,10.661619186401367,9.685870170593262,3.1757428646087646,good
good_stresstest_19.wav,0.5545552372932434,1033.0846386900448,1927.395879655111,1999.689190204327,0.014028695913461538,0.8075393438339233,0.9907336831092834,-16.15613555908203,139.48974609375,18.799331665039062,31.05774688720703,19.33510398864746,15.892839431762695,6.311469078063965,4.217630386352539,9.232203483581543,11.230507850646973,9.014425277709961,8.488978385925293,0.841322660446167,good
good_stresstest_2.wav,0.16742166876792908,3012.026194839541,2925.4190225985476,6868.594876802885,0.08323317307692307,0.10715392231941223,0.2629104554653168,-137.65206909179688,47.33673858642578,-28.312658309936523,1.1498196125030518,16.219066619873047,3.4710330963134766,-11.845009803771973,-15.330740928649902,3.3729286193847656,20.613548278808594,28.686233520507812,13.239688873291016,-3.2187743186950684,good
good_stresstest_20.wav,0.22926099598407745,2654.462586712645,2753.750430008502,5746.2180739182695,0.09874173677884615,0.11973441392183304,0.3228780925273895,-101.77739715576172,71.49639892578125,-18.414264678955078,9.07537841796875,17.945192337036133,4.7832818031311035,-14.226128578186035,-18.247974395751953,-1.791886806488037,11.263269424438477,19.913103103637695,11.539731979370117,-2.1318840980529785,good
good_stresstest_21.wav,0.16908565163612366,2954.0351890479733,2861.484379027389,6513.545485276442,0.10067232572115385,0.09001313149929047,0.24987751245498657,-126.13163757324219,59.253875732421875,-22.74061393737793,5.493855953216553,17.622949600219727,5.23823881149292,-11.951663970947266,-17.948060989379883,-1.0798277854919434,15.663086891174316,24.242090225219727,10.914957046508789,-3.968348503112793,good
good_stresstest_22.wav,0.1456160545349121,3061.7176431096004,2912.480691111018,6864.7023362379805,0.09860276442307692,0.08510178327560425,0.22467170655727386,-136.49916076660156,49.4348258972168,-27.331418991088867,3.5132386684417725,19.545204162597656,8.300732612609863,-8.418899536132812,-13.549839973449707,3.5774953365325928,20.912029266357422,30.214200973510742,16.228145599365234,-0.002890748204663396,good
good_stresstest_23.wav,0.14774051308631897,3087.1181793934693,2895.986877300739,6833.313551682692,0.10355318509615384,0.08229299634695053,0.21844279766082764,-135.1924591064453,50.140594482421875,-27.826068878173828,3.038510799407959,18.740346908569336,8.012816429138184,-8.913686752319336,-14.668607711791992,2.4210472106933594,19.49334716796875,28.739126205444336,15.111045837402344,-1.4786489009857178,good
good_stresstest_24.wav,0.1464177519083023,3158.588699695596,2882.4518842161674,6951.166428786058,0.10286207932692308,0.08005252480506897,0.2116079181432724,-138.81268310546875,44.27490997314453,-34.45458984375,-1.5330348014831543,15.312485694885254,4.873468399047852,-11.622539520263672,-16.811309814453125,0.2393139749765396,18.397754669189453,28.06973648071289,14.131458282470703,-1.4754523038864136,good
good_stresstest_25.wav,0.14754237234592438,3174.361136997418,2878.7064332333903,6931.786545973558,0.10376727764423077,0.07930725067853928,0.20788682997226715,-138.55636596679688,45.86409378051758,-34.03600311279297,-2.816714286804199,14.299299240112305,4.453402042388916,-13.829612731933594,-18.347061157226562,-1.1624526977539062,16.088205337524414,26.822933197021484,11.42210578918457,-4.655695915222168,good
good_stresstest_26.wav,0.15646013617515564,3136.878216273611,2879.21985839564,6933.194486177885,0.10654296875,0.07839255034923553,0.20922638475894928,-137.87506103515625,48.78512191772461,-32.5418701171875,-2.721384286880493,16.66062355041504,6.410123825073242,-15.061919212341309,-18.020896911621094,-0.02796686626970768,15.09370231628418,26.200754165649414,10.106917381286621,-6.247521877288818,good
good_stresstest_27.wav,0.1560145914554596,3191.228529839541,2882.592920763948,7023.219839242788,0.11546349158653846,0.07602865993976593,0.2051793336868286,-137.21009826660156,46.36844253540039,-32.8497314453125,-1.7422313690185547,17.038484573364258,6.8716583251953125,-15.182608604431152,-17.857683181762695,1.5910255908966064,16.840646743774414,26.6261043548584,9.626538276672363,-7.416293621063232,good
good_stresstest_28.wav,0.15581800043582916,3200.5454184679124,2885.6657438419065,7058.5011643629805,0.11565504807692308,0.0759548619389534,0.20589807629585266,-136.86337280273438,45.90733337402344,-33.22065734863281,-1.4264957904815674,17.7095890045166,7.606248378753662,-13.305971145629883,-15.414787292480469,4.030128002166748,18.410749435424805,27.909521102905273,11.245438575744629,-5.345069408416748,good
