filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,rmse,ae,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
good_atmo_low_0.wav,0.1500913500785827,2576.8169934776524,2895.4266627063053,6036.9163161057695,0.0846792367788461,0.0723878145217895,0.1805063039064407,-149.67193603515625,85.91900634765625,-5.81559944152832,-1.772363305091858,16.27699089050293,-3.4322705268859863,-1.501147747039795,-13.247750282287598,-2.148643493652344,15.446300506591797,27.851430892944336,11.648520469665527,-3.934171676635742,good
good_atmo_low_1.wav,0.1490325182676315,2522.958253095221,2882.890401708124,5863.077110877404,0.0824481670673076,0.0752757862210273,0.1838278770446777,-149.86502075195312,86.54296875,-5.4620866775512695,-1.240519642829895,16.9833984375,-2.3779830932617188,0.5255603790283203,-12.178607940673828,-2.7645163536071777,14.636517524719238,29.880107879638672,13.931488990783691,-2.309194326400757,good
good_atmo_low_10.wav,0.1795131266117096,2560.415069347276,2853.5605767255047,5811.8115234375,0.10078125,0.072046086192131,0.1918081194162368,-148.21165466308594,86.7947769165039,-7.658742427825928,-2.009099006652832,16.194726943969727,-2.7919251918792725,-2.439374685287476,-16.37470245361328,-0.8124557733535767,18.950571060180664,27.59543228149414,9.043137550354004,-5.451364040374756,good
good_atmo_low_11.wav,0.1792755872011184,2473.1627328391182,2843.751139401714,5705.719088040865,0.0901104266826923,0.077312633395195,0.2004474103450775,-145.39735412597656,89.33145904541016,-4.71537971496582,-0.3146111071109772,16.66092300415039,-2.5071053504943848,-1.3968849182128906,-13.40800952911377,0.5958834290504456,19.145267486572266,27.008684158325195,8.994458198547363,-4.556346893310547,good
good_atmo_low_12.wav,0.1786339432001114,2510.2393466747053,2850.6537918427093,5753.506234975962,0.092529296875,0.0761499404907226,0.1937360316514969,-148.6262664794922,85.83553314208984,-7.649945735931396,-1.6173087358474731,16.660783767700195,-2.4212117195129395,-1.4153666496276855,-13.152276039123535,0.5967442393302917,20.144914627075195,29.35028648376465,10.78776741027832,-4.552433013916016,good
good_atmo_low_13.wav,0.1870287805795669,2599.096483880033,2868.0769287111693,5933.722581129808,0.0984224759615384,0.0699391290545463,0.1855434775352478,-150.91294860839844,81.5652084350586,-9.520952224731444,0.8747002482414246,17.358150482177734,-1.4712015390396118,-0.3799001276493072,-13.108948707580566,0.0690389797091484,19.58352279663086,28.718870162963867,8.642662048339844,-5.982909679412842,good
good_atmo_low_14.wav,0.2064632177352905,2615.1998590912717,2859.0395829742606,5852.062049278846,0.1040677584134615,0.0634606406092643,0.1779976189136505,-148.36708068847656,82.2571792602539,-7.262155532836914,7.76007080078125,16.831100463867188,-5.482890129089356,-0.9817042350769044,-10.009870529174805,1.8961944580078125,18.701330184936523,27.142650604248047,5.131298542022705,-8.504570007324219,good
good_atmo_low_15.wav,0.2149984687566757,2640.289221566966,2862.311795382252,5912.520658052885,0.1103064903846153,0.0614594221115112,0.1683442890644073,-147.39854431152344,81.90380096435547,-9.02928352355957,7.257856845855713,16.700450897216797,-6.493503093719482,-0.2227372974157333,-8.84553050994873,-0.565795361995697,16.261533737182617,27.699010848999023,6.566406726837158,-8.001115798950195,good
good_atmo_low_16.wav,0.2336755543947219,2603.441394862064,2845.8167047507254,5846.016188401442,0.1111253004807692,0.0618246383965015,0.1741567999124527,-146.65724182128906,83.63056945800781,-8.960858345031738,5.24570894241333,16.172773361206055,-5.309053421020508,0.5537132620811462,-8.077011108398438,-3.6745529174804688,14.03824520111084,29.45588493347168,8.425164222717285,-8.791330337524414,good
good_atmo_low_17.wav,0.3155334591865539,2654.963699250972,2859.1574583295865,5946.3112229567305,0.1171612079326923,0.0594521313905715,0.1653149574995041,-148.4252166748047,81.9981918334961,-9.512001991271973,4.981729984283447,16.607887268066406,-4.284038066864014,0.507635235786438,-7.973617076873779,-3.249302387237549,13.239601135253906,28.635757446289062,6.994461536407471,-9.760584831237791,good
good_atmo_low_18.wav,0.2114958018064499,2716.3018491242915,2884.977984689393,6165.204514723558,0.1136681189903846,0.0590009912848472,0.1627771705389022,-150.01438903808594,78.69075775146484,-9.740433692932127,7.206758975982666,14.646137237548828,-7.764577865600586,0.00852866563946,-8.621709823608398,-1.2927427291870115,15.043834686279297,26.52396774291992,7.35181999206543,-8.089353561401367,good
good_atmo_low_19.wav,0.2456355392932891,2666.3446113040823,2824.0624943811367,5800.216721754808,0.1212853064903846,0.0588733702898025,0.1647898256778717,-146.79965209960938,81.14569091796875,-10.774693489074709,6.203121185302734,14.45224380493164,-4.560626029968262,1.3169670104980469,-10.928245544433594,-4.132297992706299,14.980151176452637,26.466365814208984,6.549405574798584,-8.19154167175293,good
good_atmo_low_2.wav,0.1484023630619049,2525.9871387181283,2879.771231376616,5849.49462890625,0.0812725360576923,0.0760696828365325,0.1893724948167801,-149.08497619628906,86.62910461425781,-5.9013214111328125,-1.78618323802948,16.152565002441406,-4.043314456939697,-0.3925520181655884,-12.14356803894043,-2.0067501068115234,15.100730895996094,30.219655990600582,13.804547309875488,-2.348050117492676,good
good_atmo_low_20.wav,0.2513209581375122,2665.8265382398126,2817.031010290007,5794.916240985577,0.1199782151442307,0.0580162443220615,0.1624362617731094,-147.617919921875,80.89151000976562,-11.89438819885254,3.092802762985229,14.49466037750244,-1.3281288146972656,2.2166545391082764,-11.231491088867188,-4.219230651855469,16.356815338134766,28.62980842590332,7.44228982925415,-8.467775344848633,good
good_atmo_low_21.wav,0.2221723049879074,2647.0410932426807,2848.1020766131696,5868.377591646635,0.1135028545673076,0.0604751296341419,0.1696967482566833,-148.62966918945312,81.63679504394531,-9.67587947845459,4.476944446563721,15.66749382019043,-3.9467952251434326,0.0482262261211872,-10.37574863433838,-0.8334527015686035,17.45057487487793,29.76321601867676,7.003633975982666,-9.93048095703125,good
good_atmo_low_22.wav,0.206233337521553,2661.274225104579,2857.463678436174,5919.063439002404,0.1070462740384615,0.0632025673985481,0.1709160506725311,-150.21185302734375,79.45262145996094,-10.354400634765623,4.601158142089844,13.478876113891602,-7.277917385101318,-0.5452820062637329,-10.04066562652588,3.416161298751831,21.35159683227539,28.920278549194336,7.221831798553467,-7.539825916290283,good
good_atmo_low_23.wav,0.2112688571214676,2676.476918261614,2854.426386608537,5905.315317007212,0.1131685697115384,0.0618666373193264,0.1684234887361526,-149.43377685546875,78.94454956054688,-10.387564659118652,6.5708723068237305,14.597209930419922,-8.057960510253906,-1.7189748287200928,-9.951669692993164,3.3189010620117188,20.53057098388672,27.95940971374512,5.9450860023498535,-8.599599838256836,good
good_atmo_low_24.wav,0.2059051543474197,2688.024237229059,2869.712567143404,6048.345477764423,0.1110013521634615,0.0611248835921287,0.166275680065155,-152.1080780029297,78.62358856201172,-10.90478515625,4.2278971672058105,16.361957550048828,-5.971975326538086,-1.4787719249725342,-9.035879135131836,1.350368618965149,18.686662673950195,30.21232414245605,6.812433242797852,-10.768242835998535,good
good_atmo_low_25.wav,0.2018818408250808,2680.451420827739,2877.049948365244,6098.534405048077,0.1092923677884615,0.0626198500394821,0.1690340191125869,-152.56838989257812,78.20758056640625,-10.634543418884276,2.730575561523437,17.06901741027832,-4.776444911956787,-2.3836915493011475,-9.828082084655762,0.99082350730896,20.194913864135746,31.47724914550781,7.240931987762451,-8.53222370147705,good
good_atmo_low_26.wav,0.2057349234819412,2670.0784421115327,2871.7763696127995,5957.906024639423,0.1096228966346153,0.0610897429287433,0.1673380583524704,-149.63807678222656,79.06748962402344,-10.283970832824709,6.341689109802246,15.64756202697754,-6.373508453369141,0.526735246181488,-7.840303421020508,1.5457085371017456,18.601829528808597,29.67888832092285,8.269694328308105,-7.28319787979126,good
good_atmo_low_27.wav,0.2147135436534881,2694.653759300013,2857.6428940712367,5969.914926382212,0.1156663161057692,0.0591157972812652,0.1634235084056854,-148.7618408203125,79.21129608154297,-11.936715126037598,6.0968852043151855,15.411705017089844,-5.630995750427246,2.499549865722656,-8.896780967712402,-1.0104968547821045,17.153038024902344,29.07803726196289,8.44076919555664,-8.527957916259766,good
good_atmo_low_28.wav,0.2189047336578369,2673.095668416089,2856.9401001157094,5936.290001502404,0.1143892728365384,0.0591699369251728,0.1697667986154556,-148.37742614746094,81.001220703125,-10.442055702209473,4.63714599609375,14.66600227355957,-6.666097164154053,-0.6037662625312805,-10.019862174987791,-3.4306883811950684,14.662428855895996,30.08946990966797,8.695587158203125,-9.77870750427246,good
good_atmo_low_29.wav,0.1667281091213226,2648.051171737757,2917.485580228671,6213.654221754808,0.092529296875,0.0639384016394615,0.1681257635354995,-151.76950073242188,83.84548950195312,-7.084799289703369,-1.8966447114944456,12.689098358154297,-5.630293369293213,-1.5395686626434326,-11.991031646728516,-0.7869947552680969,16.19932746887207,28.940053939819336,10.620782852172852,-4.034835815429688,good
good_atmo_low_3.wav,0.1482853591442108,2529.6362311310004,2877.1754819675,5846.016188401442,0.08134765625,0.0754965245723724,0.1863446235656738,-149.6498260498047,86.15396881103516,-5.769749164581299,-1.3865196704864502,15.58277702331543,-3.7132351398468018,-0.2020807415246963,-11.894187927246094,-1.8523409366607664,15.236295700073242,30.681509017944336,13.72750186920166,-3.03005051612854,good
good_atmo_low_30.wav,0.1658406555652618,2633.998765398337,2915.8725620775645,6141.26953125,0.0948955829326923,0.0643809959292411,0.1713546067476272,-152.63661193847656,83.0785140991211,-5.330033779144287,1.4642300605773926,15.018525123596191,-2.9493892192840576,-0.2761317193508148,-11.08401584625244,0.507686197757721,17.81992530822754,28.80210876464844,9.118752479553224,-4.716158390045166,good
good_atmo_low_31.wav,0.1653762012720108,2668.373125836384,2904.610814995028,6185.992337740385,0.0977614182692307,0.0637921020388603,0.1710406392812729,-152.01051330566406,81.75592041015625,-7.895199775695801,-0.0443884059786796,14.224499702453612,-2.9873225688934326,-0.2855799794197082,-12.524408340454102,-0.576005220413208,19.06060791015625,28.01161003112793,8.72696590423584,-4.386865615844727,good
good_atmo_low_32.wav,0.1666953414678573,2648.416138529918,2887.534172464984,6082.467322716346,0.0954777644230769,0.067711554467678,0.1766076534986496,-150.64073181152344,81.59439849853516,-8.814263343811035,-0.4902862906455993,13.522247314453123,-3.72567081451416,0.0025826527271419,-14.01520824432373,-1.3977382183074951,19.00204467773437,26.889877319335938,9.84034538269043,-2.413275957107544,good
good_atmo_low_33.wav,0.1641897708177566,2669.4002884082365,2891.028444757324,6144.996431790865,0.0964693509615384,0.0684299916028976,0.1770580857992172,-150.6251983642578,79.30634307861328,-9.68755054473877,-0.457425981760025,13.522215843200684,-3.6744556427001953,-0.599926769733429,-13.723410606384276,-0.0590002499520778,20.54087448120117,28.181249618530277,10.396546363830566,-1.5352839231491089,good
good_atmo_low_34.wav,0.1624043732881546,2728.135459524378,2893.040181808472,6268.729529747596,0.0975548377403846,0.0692958533763885,0.1784833520650863,-151.5415496826172,75.56076049804688,-11.36451244354248,-0.8731997013092041,13.87979793548584,-1.6858351230621338,0.2754213511943817,-13.712133407592772,-0.0481231175363063,21.210302352905277,28.48620986938477,9.75751781463623,-2.943591356277466,good
good_atmo_low_35.wav,0.179866537451744,2561.392867803181,2847.8961137454376,5781.913499098558,0.0978290264423076,0.075433112680912,0.1958013921976089,-145.12709045410156,83.73595428466797,-6.46571159362793,1.495359182357788,15.548420906066896,-0.2130363434553146,0.5606067180633545,-14.313300132751465,0.0406533479690551,21.167573928833008,27.37980842590332,9.014615058898926,-3.0845651626586914,good
good_atmo_low_36.wav,0.170416846871376,2521.653895936046,2820.6987758253144,5624.803936298077,0.0926119290865384,0.0791353285312652,0.2048431634902954,-147.12767028808594,82.6830825805664,-9.712722778320312,0.5063735246658325,18.232521057128903,0.8590978384017944,0.3728541433811188,-13.829937934875488,0.1227979511022567,20.56538963317871,29.233381271362305,9.706597328186035,-3.4395034313201904,good
good_atmo_low_37.wav,0.1712516248226165,2551.651734613003,2820.1930593721627,5693.627366286058,0.0944448617788461,0.0784013718366622,0.2046972811222076,-147.37884521484375,82.1533203125,-10.547738075256348,-0.819701075553894,17.829198837280273,-0.2474735230207443,-2.205471992492676,-14.849957466125488,-0.2502489387989044,20.058673858642575,29.89372444152832,9.785571098327637,-3.582850933074951,good
