filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,rmse,ae,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
good_atmo_low_0.wav,0.15009135007858276,2576.8169934776524,2895.4266627063053,6036.9163161057695,0.08467923677884616,0.07238781452178955,0.18050630390644073,-149.67193603515625,85.91900634765625,-5.81559944152832,-1.772363305091858,16.27699089050293,-3.4322705268859863,-1.501147747039795,-13.247750282287598,-2.1486434936523438,15.446300506591797,27.851430892944336,11.648520469665527,-3.934171676635742,good
good_atmo_low_1.wav,0.14903251826763153,2522.958253095221,2882.8904017081236,5863.077110877404,0.08244816706730769,0.07527578622102737,0.18382787704467773,-149.86502075195312,86.54296875,-5.4620866775512695,-1.240519642829895,16.9833984375,-2.3779830932617188,0.5255603790283203,-12.178607940673828,-2.7645163536071777,14.636517524719238,29.880107879638672,13.931488990783691,-2.309194326400757,good
good_atmo_low_10.wav,0.1795131266117096,2560.415069347276,2853.5605767255047,5811.8115234375,0.10078125,0.07204608619213104,0.19180811941623688,-148.21165466308594,86.7947769165039,-7.658742427825928,-2.009099006652832,16.194726943969727,-2.7919251918792725,-2.4393746852874756,-16.37470245361328,-0.8124557733535767,18.950571060180664,27.59543228149414,9.043137550354004,-5.451364040374756,good
good_atmo_low_11.wav,0.17927558720111847,2473.1627328391182,2843.751139401714,5705.719088040865,0.09011042668269231,0.07731263339519501,0.20044741034507751,-145.39735412597656,89.33145904541016,-4.71537971496582,-0.3146111071109772,16.66092300415039,-2.5071053504943848,-1.3968849182128906,-13.40800952911377,0.5958834290504456,19.145267486572266,27.008684158325195,8.994458198547363,-4.556346893310547,good
good_atmo_low_12.wav,0.1786339432001114,2510.2393466747053,2850.6537918427093,5753.506234975962,0.092529296875,0.07614994049072266,0.1937360316514969,-148.6262664794922,85.83553314208984,-7.6499457359313965,-1.6173087358474731,16.660783767700195,-2.4212117195129395,-1.4153666496276855,-13.152276039123535,0.5967442393302917,20.144914627075195,29.35028648376465,10.78776741027832,-4.552433013916016,good
good_atmo_low_13.wav,0.18702878057956696,2599.0964838800332,2868.0769287111693,5933.722581129808,0.09842247596153846,0.06993912905454636,0.1855434775352478,-150.91294860839844,81.5652084350586,-9.520952224731445,0.8747002482414246,17.358150482177734,-1.4712015390396118,-0.37990012764930725,-13.108948707580566,0.06903897970914841,19.58352279663086,28.718870162963867,8.642662048339844,-5.982909679412842,good
good_atmo_low_14.wav,0.20646321773529053,2615.1998590912713,2859.0395829742606,5852.062049278846,0.10406775841346154,0.06346064060926437,0.1779976189136505,-148.36708068847656,82.2571792602539,-7.262155532836914,7.76007080078125,16.831100463867188,-5.4828901290893555,-0.9817042350769043,-10.009870529174805,1.8961944580078125,18.701330184936523,27.142650604248047,5.131298542022705,-8.504570007324219,good
good_atmo_low_15.wav,0.21499846875667572,2640.289221566966,2862.3117953822516,5912.520658052885,0.11030649038461539,0.06145942211151123,0.16834428906440735,-147.39854431152344,81.90380096435547,-9.02928352355957,7.257856845855713,16.700450897216797,-6.493503093719482,-0.22273729741573334,-8.84553050994873,-0.565795361995697,16.261533737182617,27.699010848999023,6.566406726837158,-8.001115798950195,good
good_atmo_low_16.wav,0.23367555439472198,2603.4413948620636,2845.8167047507254,5846.016188401442,0.11112530048076923,0.06182463839650154,0.1741567999124527,-146.65724182128906,83.63056945800781,-8.960858345031738,5.24570894241333,16.172773361206055,-5.309053421020508,0.5537132620811462,-8.077011108398438,-3.6745529174804688,14.03824520111084,29.45588493347168,8.425164222717285,-8.791330337524414,good
good_atmo_low_17.wav,0.31553345918655396,2654.9636992509722,2859.1574583295865,5946.3112229567305,0.1171612079326923,0.059452131390571594,0.1653149574995041,-148.4252166748047,81.9981918334961,-9.512001991271973,4.981729984283447,16.607887268066406,-4.284038066864014,0.507635235786438,-7.973617076873779,-3.249302387237549,13.239601135253906,28.635757446289062,6.994461536407471,-9.760584831237793,good
good_atmo_low_18.wav,0.2114958018064499,2716.3018491242915,2884.977984689393,6165.204514723558,0.11366811899038462,0.05900099128484726,0.16277717053890228,-150.01438903808594,78.69075775146484,-9.740433692932129,7.206758975982666,14.646137237548828,-7.764577865600586,0.008528665639460087,-8.621709823608398,-1.2927427291870117,15.043834686279297,26.523967742919922,7.35181999206543,-8.089353561401367,good
good_atmo_low_19.wav,0.24563553929328918,2666.3446113040823,2824.0624943811367,5800.216721754808,0.12128530649038462,0.05887337028980255,0.1647898256778717,-146.79965209960938,81.14569091796875,-10.774693489074707,6.203121185302734,14.45224380493164,-4.560626029968262,1.3169670104980469,-10.928245544433594,-4.132297992706299,14.980151176452637,26.466365814208984,6.549405574798584,-8.19154167175293,good
