filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,rmse,ae,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
good_whitenoise_low_0.wav,0.1462482511997223,2881.1984703315443,2984.5515612685667,6974.6044921875,0.08834885817307692,0.0762462392449379,0.1881694793701172,-142.40802001953125,66.60042572021484,-10.581215858459473,-2.7092323303222656,16.43411636352539,6.7366156578063965,-2.8597164154052734,-9.026739120483398,3.405027151107788,19.138547897338867,25.943359375,14.46137523651123,-2.1105642318725586,good
good_whitenoise_low_1.wav,0.15139245986938477,2870.1957190522844,2986.454243683586,6955.473069411058,0.09312274639423077,0.07635310292243958,0.19257768988609314,-140.4033660888672,66.6151123046875,-9.92860221862793,-1.8535337448120117,16.277753829956055,8.189665794372559,-2.052931547164917,-9.056896209716797,4.0229949951171875,20.39607810974121,26.122163772583008,14.220414161682129,-2.6499481201171875,good
good_whitenoise_low_10.wav,0.15085987746715546,2973.6278819772942,3015.122595874343,7201.117225060096,0.09579326923076924,0.06999869644641876,0.17960971593856812,-142.6376495361328,64.96702575683594,-9.638069152832031,-1.6252315044403076,14.673820495605469,5.923050403594971,-2.741880416870117,-8.142313003540039,3.4556782245635986,19.006595611572266,24.070327758789062,12.245601654052734,-3.8240604400634766,good
good_whitenoise_low_100.wav,0.1801486313343048,3024.872463991434,2999.9100115277824,7194.574444110577,0.11699969951923077,0.06428711116313934,0.1748458296060562,-142.29222106933594,62.68170166015625,-10.133959770202637,3.799560785293579,14.314733505249023,4.009823322296143,-0.3949970006942749,-8.876752853393555,4.30582857131958,23.170061111450195,23.964014053344727,7.55371618270874,-7.724367141723633,good
good_whitenoise_low_101.wav,0.18842777609825134,3018.6961936568564,2996.4606472872038,7199.295184795673,0.11723257211538461,0.06428273767232895,0.1734665185213089,-142.013427734375,62.4831657409668,-11.344771385192871,2.5720040798187256,14.791021347045898,4.342358589172363,-0.05734408274292946,-6.763890266418457,4.224880695343018,22.561080932617188,25.591299057006836,8.092618942260742,-9.2393798828125,good
good_whitenoise_low_102.wav,0.18147039413452148,3009.4877956805794,3008.2147252472764,7243.521071213942,0.11405123197115384,0.06707937270402908,0.1817486435174942,-143.23419189453125,63.62830352783203,-9.632054328918457,0.5005340576171875,14.685365676879883,5.659296035766602,-0.1935652494430542,-9.019889831542969,3.7171566486358643,22.68098258972168,24.68107795715332,8.179536819458008,-7.5860915184021,good
good_whitenoise_low_103.wav,0.1773240715265274,3004.2111166140244,3017.5055043474636,7241.119290865385,0.10992337740384615,0.06832006573677063,0.18423770368099213,-143.45645141601562,63.71162796020508,-8.436655044555664,1.1544626951217651,14.529135704040527,5.340008735656738,-0.8657100200653076,-8.733473777770996,4.425614833831787,22.09214210510254,23.940065383911133,9.087885856628418,-6.353409290313721,good
good_whitenoise_low_104.wav,0.18171389400959015,2992.784349737777,3005.7469024153525,7183.642202524038,0.11225210336538462,0.06788986176252365,0.18402384221553802,-142.3755340576172,63.8317756652832,-8.603209495544434,1.9436084032058716,14.430187225341797,6.12845516204834,-0.2025645226240158,-8.341599464416504,4.8162078857421875,22.55075454711914,24.17222785949707,8.964250564575195,-6.885183334350586,good
good_whitenoise_low_105.wav,0.1712707132101059,3038.767260701575,3021.425172575401,7261.493013822115,0.10758713942307692,0.06668201088905334,0.17737068235874176,-143.6626434326172,62.4002685546875,-8.52799129486084,2.3405306339263916,13.040574073791504,4.215039253234863,-0.5071696639060974,-8.327374458312988,4.666818618774414,21.675912857055664,23.176591873168945,8.393567085266113,-5.015584468841553,good
good_whitenoise_low_106.wav,0.16977804899215698,3018.6707348547493,3024.5252222592144,7257.352013221154,0.10757962740384615,0.06617903709411621,0.17581015825271606,-143.40318298339844,63.329627990722656,-8.05771255493164,2.5525760650634766,13.640168190002441,5.014289855957031,0.03962227702140808,-7.86299467086792,4.620359420776367,22.089006423950195,23.758235931396484,9.29519271850586,-5.159877300262451,good
